product,verified,rating,date,author,content,title
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Jamone89,Love the sound and the easy setup and talking to Siri is a breeze waiting on the mini HomePod to launch,Lovely apple products
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Mina,"Great sound.
Great service at Best Buy.
No issue at all",Home pod
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Bully,I really wish we could do more with this speaker . It’s very limited. But it’s great for all apple stuff .. need not advertise as a smart speaker when it’s not lol,Great
Apple - HomePod - Space Gray,1,4,13 Nov 2018,smay,"We are really enjoying our homePod I wish it were easier to listen to spotify on it but I willing to forgo that ease for the great speaker quality.  
The only other downside is that this style of the HomePod is rather big and bulky.   That can be a dealbreaker for some.  
Overall it was a very good investment and we love the sound quality.",Very satisfied with our HomePod
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Sirghost,Great sound that fills the whole room completely no matter the size of the room.,Great sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,guitaristguy313,Great sounding speaker. Works effortlessly with Apple Music or air playing to it. Handing off from iPhone is super easy too. Also great for controlling your HomeKit accessories or running scenes.,Sounds Great
Apple - HomePod - Space Gray,1,5,13 Nov 2018,HeRain,"People give the Homepod a lot of hate but I think they are missing the point. As a speaker, the Homepod is fantastic, not so much as a  smart assistant. The price is on the high side but so are the Sonos but they don't have beamforming. The bass punches and you feel it; the sound is crisp!
FYI: I'm what you would classify as an Apple fanboy",Great Speaker not great Smart Speaker
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Thatguywhothinksheknows,I love my HomePod. It’s awesome how it connects all the things (apple) it does not work well if you are not using HomeKit smart devices very well if at all.,It’s my second homepod
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Frank,Prefect sound quality. The sound is as best as can be and doesn’t sound crispy if you set the volume at high points.,Sounds Amazing
Apple - HomePod - Space Gray,1,5,13 Nov 2018,HomePod,The sound from the HomePod is fantastic.  Plus SIRI can help by answering your questions as well as assisting you in selecting your music.,HomePod - Why did it take me so long?
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Burgerman,Coupled with another Homepod it is perfect for playing a playlist while I go to sleep.,Stereo Homepods
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Primeman,"Despite some flaws and limitations, the HomePod is the best-sounding smart speaker available – and by quite a margin.

When combined with Siri’s reinvention as your personal DJ/musical guru, it makes for an endlessly entertaining all-in-one system. Assuming you’re already deep in the Apple ecosystem.",Love it with all my Apple Devices
Apple - HomePod - Space Gray,1,5,13 Nov 2017,iwatch,"love the sound quality,  it is a bit heavy though.",apple home
Apple - HomePod - Space Gray,1,5,13 Nov 2017,Enisha856,I absolutely love this so much that I bought 2!! The speaker is surprisingly loud. My kids use it all the time to listen to music. I use to turn on my light and tv.,Must have
Apple - HomePod - Space Gray,1,5,13 Nov 2017,User,Sound is fantastic easy to use and setup up. Needs some upgrades,Sound is fantastic
Apple - HomePod - Space Gray,1,5,13 Nov 2017,ScheetzS,Great audio and HomeKit is beast. Better quality sound than Echo devices.,Beast
Apple - HomePod - Space Gray,1,5,13 Nov 2017,CPLouisville,Outstanding service as always. Love to get my electronics at Best Buy. Super professional team,I recommend Best But
Apple - HomePod - Space Gray,1,5,13 Nov 2017,JayBee,"Amazing sound, actually surprised me when I first played music on it. I do wish it didn’t leave a ring on wood furniture though.",Amazing sound
Apple - HomePod - Space Gray,1,5,13 Nov 2017,Tj22,"I love love love this thing, I was lucky to get it on sale . Wish I purchased two",Great sound
Apple - HomePod - Space Gray,1,4,13 Nov 2017,SToddE,"Not the best at voice recognition, but has amazing sound! I am enjoying the product.",Good product
Apple - HomePod - Space Gray,1,5,13 Nov 2017,SteveOTX,"So nice, I bought 2 more.  Have whole home audio!  Siri functions nicely to control all my homekit enabled devices which I have many of.",These are really nice.
Apple - HomePod - Space Gray,1,4,13 Oct 2020,Luke1980,Apple always makes a quality product. This isn’t as user friendly as everything else apple. Amazing sound this was my second one and I pair them together they sound awesome.,Quality sound
Apple - HomePod - Space Gray,1,5,13 Oct 2020,Caleb,"I was admittedly a little skeptical when purchasing the HomePod, as the price is a lot to spend. However, I am very happy I made the plunge. The thing that surprises me most is just how much punch this little thing can pack. Is it the same level as a home sound system? No. However, it can fill my dorm room with enough sound to make your teeth rattle at times. I normally keep it at 60% volume but there is still plenty of untapped power left.

TL:DR - Great sounding speaker, excellent low end sounds, but a fairly hefty price tag for a single speaker.",Excellent sound from a small package
Apple - HomePod - Space Gray,1,5,13 Oct 2020,Digital,Night and day from the echo studio. I bought two of them to pair for stereo. OMG! You can send audio to them with airplay or hold your iphone over one. The updates will make them better and better. And Siri will hear you to lower or stop audio.,Get a pair. Wait. That sounded wrong.
Apple - HomePod - Space Gray,1,5,13 Oct 2020,Chiquis,"Just love it. Super easy to install and sync, I don't know why it took me so long to buy it. It makes my life easier.",The best!
Apple - HomePod - Space Gray,1,4,13 Oct 2020,sugino,"great price, I don't have any more review than the first pair I purchased",as good as usual
Apple - HomePod - Space Gray,1,5,13 Oct 2020,Jball,"I might have an addiction to these. 1-2 in each room of my house and I can ask for music and have a dance party everywhere I go, or ask to turn on the lights, lock the door, turn up the heat, close the garage door. They sound great, clear, and fill the space.",Great...I have 18 of them...
Apple - HomePod - Space Gray,1,1,13 Oct 2020,Franc,"I was excited to buy HomePod when I read it had several internal speakers. The design is elegant and minimal that exemplifies the Apple signature. However, in hindsight, I would not be so quick buy it if I was aware of its shortfalls. 

Here is why:
1. Does not connect with the Apple TV smoothly. The volume breaks while watching a film or does not come on at all. Makes for unpleasant experience and not be able to enjoy the engineered volume design. 
2. Siri does not connect to other Apple devices. If you ask it to set an alarm, it would set alarm on the pod not the iPhone. Hardly useful, specially when the alarm volume on the pod is so maimed to wake you up from deep REM sleep. 
3. It does not have connection to home app that we have come to be accustomed to from Apple. It is limited when it comes to controlling o smart lights for instance. 

I recommend to wait until Apple irons out the kinks in the next HomePod models. It’s too $$$$ not to have the all inclusive experience. If it is the sole function of the speaker you desire, there are reputable speakers with much less price tag.",Well design at its infancy
Apple - HomePod - Space Gray,1,4,13 Oct 2020,AT72,"This is a really good sounding speaker that I decided to try after the salesman talked so highly of it. However, it was between this and a Bose (which I purchased later) and the Bose still sounds better.",Still prefer Bose
Apple - HomePod - Space Gray,1,5,13 Oct 2020,Babs,Our second home pod creates an amazing stereo system.  Siri does sometimes hear things on the TV and responds.  Usually pretty funny.,Love It!
Apple - HomePod - Space Gray,1,5,13 Oct 2020,Styuvesant,"Incredible speaker and sound quality. Not too much as an assistant, but you cannot deny the sound.",Great speaker sound.
Apple - HomePod - Space Gray,1,4,13 Oct 2020,YouMadBro,"I mainly use the speaker for HomeKit. I have many devices that I control via Siri and having the HomePod makes it so much better than having to have my phone next to me all the times at home. Also, my entire family can use it and not just me. Its expensive, it should be priced cheaper than 200.",Works great for HomeKit.
Apple - HomePod - Space Gray,1,4,13 Oct 2020,Moe1911,"The HomePod works great with apple devices. Easily transfer  music playing on your phone to the HomePod  and vice versa, just by  briefly placing phone next to the HomePod. Wish ""Hey Siri"" worked as great on my picking up my voice as it does on This.
 Cant wait to add a second one to my Home

Only Con is its not good at searching the web and getting info like the google devices.",Great sound Little package
Apple - HomePod - Space Gray,1,5,13 Oct 2020,Calvin,"This speaker is fantastic sounding. The problem is its features aren't that great. For example you cannot use this speaker as a Bluetooth Source which means your limited to Apple Music. I think it would be great if you could pair these devices to a non-apple device OR even pair the speaker in Bluetooth mode to your iPhone/iPad/iMac and play through them vs using Apple Music etc..

As for build quality and performance as always its worth every cent. Everyone always bashes Apple and say its overpriced but you get what you pay for and any Apple product I've had is better than the opposition in almost every way possible, every time..",Lacking features but lots of potential
Apple - HomePod - Space Gray,1,5,13 Oct 2020,Audreyy,Use it in my kitchen and it is super loud has nice bass. I’m in the middle of buying a second one for my bedroom.,Love it
Apple - HomePod - Space Gray,1,1,13 Oct 2020,Colin,"I have about 20 smart speakers around my home from Amazon Echos, Google Homes to Sonos.

This was by far the most expensive.

It was also the most buggy, often ignoring the alarms I set leading me to oversleep.

And now, after only 2 years of use, the speaker is completely non-functional, which makes it the first and only of all my smart speakers to have broken down under normal use.

Hugely disappointing product offering from Apple.","Expensive, Buggy, Now Broken"
