product,verified,rating,date,author,content,title
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Sep 2020,JohnDoe,"Sometimes developers are out of touch with reality and live in a closet.  This is a great Thermostat with some great features and one annoying flaw.  There have been 3 generations and countless software updates, but for some reason they refuse to add a real temperature Hold feature.  The only way to ""Hold"" the temperature if you set up you own schedule is delete your manual schedule. The auto feature is good if you have a routine but if your schedule varies from week to week,  or month to month the manual setup is better.  If I have people over and they are going in and out of the house I want to set the A/C at a higher setting so my A/C is not constantly running.  If you set a new temp it will change at the next scheduled temperature time. 

The room sensors are also great however you can not adjust the time windows for morning , midday, and Night.

 I've owned this product (1st and 2nd Gen) for 7 years the Purchase date is the most recent purchase the 3rd gen which incorporates the Sensors.",Good but No Hold feature
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Oct 2020,Brumitacular,"This little device is awesome.  I wish I had upgraded sooner.  Pretty easy to install, clear easy to follow instructions.  App setup was very easy too.  Best part is being able to control temp in the house when I'm not there, I like the ""away"" feature, I don't use it but I can see how it is very nice addition to apps feature, saving money by not heating/cooling house when you're not there.

Awesome little device!",Great Buy!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Bucko,"This thermostat replaces a ten year old product that was cumbersome to program and not particularly flexible in its settings. The Nest was easy to swap in and connect to with the nest app. It also connects to Alexa. It offers so much more than I had realized when I purchased it. I like that it uses cell phones to determine if you are gone and adjusts heating temp for an unoccupied home. It can be controlled from the app and shows you the status of heating or cooling wherever you are. If you have been away for days and the house has gotten cold you can begin heating remotely so you return to a warm house. Of course it works for cooling too, providing the same energy saving benefit.",More than expected
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,Brothe2000,"If you have not used or seen a smart thermostat, they are something you didn't know you needed but once you have it you wouldn't go back.

The simple interface and connected Nest makes monitoring and adjusting the thermostat simple and easy wherever you are!  It can tell when you left the house to change the temperature to save energy when you aren't home and even start heating or cooling the house in anticipation of your return home.

Before you purchase a Nest, you need to verify if you can install one for your system.  Not every system will work.  

There are a lot of features and functionality but it is definitely on the high end of the automated and wifi connected thermostats.",It just works and does what you need
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Maxxine,"We had rented a place that had a Nest Smart Thermostat in the past.  I had thought about purchasing one of the Nest Smart Thermostats, but was not sure if they were worth it.  Since we had the opportunity to use one, we decided that they would be a good addition to our HVAC system.  We are very happy that we made the purchase.",Google - Nest Learning Smart Thermostat - 3rd Gene
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,22 Nov 2020,Aviduser,Have used it 3 weeks now and I’m surprised with the ease of use and installation. The directions they give you are step by step and very simple. Plus it gives your home a bit of an upgrade as well. The app makes it easy to use. I will be adding temp sensors to it.,Best thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,SmartDude,Installed it myself with no issues as I could easily check the compatibility of existing system and Nest has a ridiculously simple design to connect wires. The wall plate provided helped me to cover up the unpainted area revealed after removing existing controller. Installation was super easy with no hiccups. Added 3 sensors super fast as it was so easy to do so. The features are rich enough for someone who needs a perfect balance of automation and granular control. Looks great too.,Flawless
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,kleptobot,"The Nest Thermostat is amazing. I love having the ability to control my house's environment from anywhere. It makes being lazy so much easier.

I had this professionally installed and it they had to do some stuff to make it work properly with my furnace and AC. I'm glad I had it professionally installed.",Great Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 May 2020,Denisik91,It's a must have nowadays gives you the piece of mind and control when you are away plus it's got a sleek look,Great little gadget
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Charron1,"Took about a half hour to install with the help of my son reading the app for me, simple install and works great. I really like the way it turns on when you walk near it and shows the temperature . Even better it comes with a nice screwdriver and all hardware",Awesome thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,MyOpinion,I like this smart thermostat. The learning option is amazing and now I just have to sit back after a few adjustments and let it take control. Also love the fact that I can rely on the app in my phone to adjust temperature without having to be physically next to the thermostat.,Great Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Oct 2020,Etoam,"Very happy with this purchase. Installation was easy and straight forward. I found a lot of YouTube videos to guide me when confused about anything. The app itself was easy to set up. Configuration is a bit challenging at first but it's a breeze once you figure it out. It would have helped if a manual existed to walk one through it, though. Overall, I'm happy about the purchase.",Nest Learning Smart Thermostat
